Txhash,Blockno,UnixTimestamp,DateTime,From,To,Quantity
0xb0a0c667d7ce7e39caa85be21feca39b1ce8923339468eb4c33c1a1ac4b7def3,8405936,1566555274,8/23/2019 10:14:34 AM,0xfa09bd8ae1665a2be8ace0295b1085f5b178efa9,0x02725276b786758d3665a204850df75a09ae8521,572.137932
0x6c3a5868a58d4eb837e10929a30981ce753e9280ce32db468e2a34c665d84285,8406285,1566559968,8/23/2019 11:32:48 AM,0xc6e966476cf9248f9f551c59b3a578812823044e,0xabd6caf008498ebe4f41a0caf7eefecfed465ce8,857.64125002
0x49b63dd3f7ecb2f0190ec4774b695f07abfa102f3de3e57787519dfd4acac8af,8406304,1566560243,8/23/2019 11:37:23 AM,0x5f6cc64b64e9878c9d09423d510fb19494e0eca0,0xb6192e90a2431b996356bb7f61436043433be98b,10
0x6609dc77819a383586bebadd90d2060402a80bf7d41a03e58cdf0137f7705e90,8406337,1566560741,8/23/2019 11:45:41 AM,0xabd6caf008498ebe4f41a0caf7eefecfed465ce8,0x689c56aef474df92d44a1b70850f808488f9769c,857.64125002
0xdfeff8f288675f040c31be9c42c6b83342a335f26c74b9b6f95ff7b235dd084b,8406338,1566560750,8/23/2019 11:45:50 AM,0x2502d3c132f3ad523dc89cba45851204cc71767a,0x689c56aef474df92d44a1b70850f808488f9769c,2493.733096
0x33116dca8e1f1109299bbf2e4ff12ffccf055c0f328fa82e3c99822f1e2d2baf,8406339,1566560755,8/23/2019 11:45:55 AM,0x02725276b786758d3665a204850df75a09ae8521,0x689c56aef474df92d44a1b70850f808488f9769c,572.137932
0x7f6f1fe7700e5114a6297baa47a461455fc6d52ff5397e4d371f93746bb95629,8406457,1566562309,8/23/2019 12:11:49 PM,0x066501f2e651e80746f81194eed2c7c341ff3be7,0xd14f662ac051a539d6a2d3096b6ee45a4d16a68b,300
0x48987d26f25e530cf27ced3542d8beaf6f50e197b83ed6286a8382a1826819c8,8406460,1566562371,8/23/2019 12:12:51 PM,0xca1a1db0ef19d53b910b390d2a3a54c38271f1c3,0x9fb84dd30b8605ca74cb8cdc8c3ba1c43fab9e4a,257.628323
0xd37ad58de52eaaaffed3b18c331f456ce451c60b5b0871bd59cec0375a4e4f40,8406554,1566563676,8/23/2019 12:34:36 PM,0x2b5634c42055806a59e9107ed44d43c426e58258,0xe3788cce29050861a38904b68a571bc545b3f2e0,1408.32189333
0x5dabdb5922ac3c2c9ecb4879a3960e3f1dee5023580dd851d1a92351172e2406,8406694,1566565527,8/23/2019 1:05:27 PM,0x05db3e97e075b0d97f7481f509f9e16c4815491a,0xd6f46475ae01a6e8ca0f45d4137f2404ba63ede1,12589.917
0xaa246be6414997c25da1565afe73db96f1de0cd9a7b55851a48f159bc13bb18f,8406710,1566565805,8/23/2019 1:10:05 PM,0xd6f46475ae01a6e8ca0f45d4137f2404ba63ede1,0xd7a31c000f761a20a9613fef68c048b946150967,12589.917
0x789f669739cc7cd65ec3fc847046375089cdfeff6d926256d2f532bb3ed83600,8406962,1566569522,8/23/2019 2:12:02 PM,0x1e266ff2b92f43e73cd462353661b6ff12c15295,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,700
0x8086ac1477b790240c99d492c5e5f4620b8608b7c4634769badd58861111310b,8406963,1566569539,8/23/2019 2:12:19 PM,0x2c34973c4c46f13534c81a893645f347b65c89d6,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,2027.72592408
0x05cc8e2a29dfdd890a875491371e8f121ac7d09d3fc6c066b3921dbf1144dd46,8406983,1566569800,8/23/2019 2:16:40 PM,0x457ba45892a65e56cf7185d511773df0852ee996,0x9aadaeccb017edbb11fd5cd158fc17f789059217,1
0x5522abea1c0d8888468131a7d2364ed9a73630c804f97f6037c9221101372a4a,8407029,1566570374,8/23/2019 2:26:14 PM,0x664ca7eee02ad47f438bd5c282d40d19a8838adc,0x2557c178a1fff720cc1da6c9e14f214149781531,100
0x2fa5d470658566c7df4a5b2eef6bca131cf6699255a86059b1a2e02d6398eb5a,8407066,1566570931,8/23/2019 2:35:31 PM,0x664ca7eee02ad47f438bd5c282d40d19a8838adc,0x2557c178a1fff720cc1da6c9e14f214149781531,10897.519078
0x8a297d8c20f731520997fd3d8789b8734e2846611ca553ab5471235f6b2ff45d,8407077,1566571116,8/23/2019 2:38:36 PM,0x2b5634c42055806a59e9107ed44d43c426e58258,0x1b57434ccad8ef527f951dde8bc60d9498e3a6bb,6975.176277
0x49491b464443e4c4922928b13d116ecfe7eb4b9ad1f6f4ec7c83bc15e53fa093,8407104,1566571553,8/23/2019 2:45:53 PM,0x2557c178a1fff720cc1da6c9e14f214149781531,0x689c56aef474df92d44a1b70850f808488f9769c,10997.519078
0xbd8e3d5e7985c3a5e181e471cfa28f6cd07cf12909ba4fd778b091e2c01f9a69,8407109,1566571605,8/23/2019 2:46:45 PM,0xd7a31c000f761a20a9613fef68c048b946150967,0x689c56aef474df92d44a1b70850f808488f9769c,12589.917
0xd07ea9061724fff3ba47a29d4cfdc1ce76697d68613b215f047fb2ec42948859,8407266,1566573514,8/23/2019 3:18:34 PM,0x97b2a0f293496340f6c7f338112ebe3e6cd2251c,0xf77974cc0de39b5b64a17d283eb84df90ed2d629,2504.823775
0x914ec2b50f851e2eb2340beb2303e925d53b51560bcddd9d514627c006fe6ad9,8407299,1566573931,8/23/2019 3:25:31 PM,0x003c31cd46af090dfa9a6436c9af30115a13a257,0x1c0d0927697fa0866dff9339c30a6e5b9d24f8fc,274503.271398
0xbb7c169f0d0415bfc9c22ae5a624f66c1a7c49f6865be6dc6f1aaba0eee72373,8407312,1566574158,8/23/2019 3:29:18 PM,0x2b5634c42055806a59e9107ed44d43c426e58258,0xf13bde309ea5e41427c6ba4f4ec4bfa6b7634da0,288.26224934
0x07d0f6b57cc5ea498d8728992c019b108baed8205f5eb520fdcf69ae541462e6,8407369,1566574850,8/23/2019 3:40:50 PM,0x09480069bd95acc63d64c2eed530e74f7606b74e,0x65843720c17079c636bb5e2cf3bfe6e0ae42f627,1000
0x2bea5c5aa320b20388c804d4354868c1b83e7fb66382254989a75d24fc5b0c76,8407395,1566575148,8/23/2019 3:45:48 PM,0xf77974cc0de39b5b64a17d283eb84df90ed2d629,0x689c56aef474df92d44a1b70850f808488f9769c,2504.823775
0x717bdfb88f993c044807624d29f0e878ad95c858e85239215612a4a4e102b7f2,8407397,1566575174,8/23/2019 3:46:14 PM,0x1c0d0927697fa0866dff9339c30a6e5b9d24f8fc,0x689c56aef474df92d44a1b70850f808488f9769c,274503.271398
0x8e7a0dbfbdbb8d16d4a2ea117cf81ecef406e7853b4d034c6c07b645cd90dbc3,8407495,1566576442,8/23/2019 4:07:22 PM,0x274f3c32c90517975e29dfc209a23f315c1e5fc7,0x4b4c78b5faada65d980b7078d520abaa46c0d1d8,3965
0x3c286cdf5513c513510e802f0413edce38ca8964c77e93f44c27e77ba273a80a,8407647,1566578430,8/23/2019 4:40:30 PM,0x2b5634c42055806a59e9107ed44d43c426e58258,0x880ff690e99edd89fcb77b9ac201eafbe89afb0e,224487.45957747
0x695ff6c202f31694aa35ffa8afb31b8ab2400bd5a2c152a0c9bd515a58807fa0,8407855,1566581223,8/23/2019 5:27:03 PM,0x95a81579b30b33fc7a8976b517aded047c3bb059,0x272f97970c9cf1c599dd483fe7970c15f0aed63d,500
0xa12d721f01b7361d683cb69eb2600ca5753f7190dd9bdf145239b17d0bab325e,8407898,1566581756,8/23/2019 5:35:56 PM,0x9aadaeccb017edbb11fd5cd158fc17f789059217,0x9fb84dd30b8605ca74cb8cdc8c3ba1c43fab9e4a,1
0x7b51b2760d1ca2ba5485b7e1b97bf78f458c813ba0e6473e272a8d93ea3d0dab,8407935,1566582340,8/23/2019 5:45:40 PM,0x4b4c78b5faada65d980b7078d520abaa46c0d1d8,0x689c56aef474df92d44a1b70850f808488f9769c,3965
0x6f94480dc1d69d90eb2788457caeb76d042751fd9d39a74934a538fc213ef066,8408038,1566583523,8/23/2019 6:05:23 PM,0x8952f669a89273253688644a01fa60139b58f708,0x52df858f1d40c0ec4acea483e3dd57071d103a2b,700
0xe07b0a7247dda7f630026c7220edcc5a84b9b1df4b4406e9b8b2ff1e90b35f6b,8408226,1566585926,8/23/2019 6:45:26 PM,0x52df858f1d40c0ec4acea483e3dd57071d103a2b,0x689c56aef474df92d44a1b70850f808488f9769c,700
0x8246e7cafc2a6e4eeb775849a4a72aa7b2980db3b44b4566573f0aa7f1219450,8408476,1566589227,8/23/2019 7:40:27 PM,0xc9c01bc57186a5f0981c4e6f4884beaeb562e532,0x63d275d0578d86bed52db3cd421662ca3cde2969,707.35
0xb28ad934785f129332dd1a270d36a7653ef83606561dfb77f164d90ec1296983,8408608,1566591087,8/23/2019 8:11:27 PM,0x272f97970c9cf1c599dd483fe7970c15f0aed63d,0x9fb84dd30b8605ca74cb8cdc8c3ba1c43fab9e4a,500
0x829f7545fe6236e5ef0cf717d0aa554124e34f42d5e39b9d7f473c61c5a81e69,8408610,1566591114,8/23/2019 8:11:54 PM,0xe3788cce29050861a38904b68a571bc545b3f2e0,0x9fb84dd30b8605ca74cb8cdc8c3ba1c43fab9e4a,1408.32189333
0x42f338ad20b986adc712bda4889aabfc48855bbb04f61bed623cbb89b4fda78a,8408611,1566591119,8/23/2019 8:11:59 PM,0xb6192e90a2431b996356bb7f61436043433be98b,0x9fb84dd30b8605ca74cb8cdc8c3ba1c43fab9e4a,10
0xae01c45fd827b5dd85ca6c9179ff9cbc6e2166ed345656ee88cfffccd2fbbc50,8408611,1566591119,8/23/2019 8:11:59 PM,0x65843720c17079c636bb5e2cf3bfe6e0ae42f627,0x9fb84dd30b8605ca74cb8cdc8c3ba1c43fab9e4a,1000
0x7816c104d5168f5508e9238f5c5805290f4d423beadf21d35c81347202aa2e3d,8408779,1566593149,8/23/2019 8:45:49 PM,0x63d275d0578d86bed52db3cd421662ca3cde2969,0x689c56aef474df92d44a1b70850f808488f9769c,707.35
0x718d69a95f3112ea7c3e573b5cf36c91ead48070de8bbfe569436a6162ce62ea,8409617,1566604431,8/23/2019 11:53:51 PM,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,0x9aebedadc45442e95146a7d5f45e84c66fac2db9,500
0x6ecd4e098035f508e1eed7b1cae96f63de6499a0f3a320218d3673e2449bdeaf,8409622,1566604487,8/23/2019 11:54:47 PM,0x9aebedadc45442e95146a7d5f45e84c66fac2db9,0xffa177e9eb74af13fd87536b57b61e0c3fd44302,200
0x587679bd6ff0b86cffaea21bdf51f5250f7bbba3b86c91a4462b7012aa6a310d,8409659,1566604948,8/24/2019 12:02:28 AM,0x002f9caf40a444f20813da783d152bdfaf42852f,0x1d8e25d0ed3e475e5f5b9ea3d657e14b2ad24128,100
0xf6dcb10d950137ff38f27ca8b3e4354934ed5c05c3e0e4c066c85c45b70719fd,8409848,1566607508,8/24/2019 12:45:08 AM,0xffa177e9eb74af13fd87536b57b61e0c3fd44302,0x689c56aef474df92d44a1b70850f808488f9769c,200
0x2607c656b6e00e8656aafc2eda8c1e9865192c828eb103b8da816eae15b8ea04,8410767,1566620310,8/24/2019 4:18:30 AM,0x1d8e25d0ed3e475e5f5b9ea3d657e14b2ad24128,0x9fb84dd30b8605ca74cb8cdc8c3ba1c43fab9e4a,100
0x005d7c3b357636fd8562213c235a7622b35f92bd4730f4c154b72be567d371b2,8411827,1566634262,8/24/2019 8:11:02 AM,0x2b5634c42055806a59e9107ed44d43c426e58258,0x65fe9f53a25e0d10672de285ec2b1ebcd37680e4,10447.16237
0xefcc3db646a3ac1208639af66ac6b8fe30b7346e13147fb8eda5ea032635d1b3,8412790,1566646855,8/24/2019 11:40:55 AM,0x9c07462297a7388d3d61724910919c46213478b1,0xcacc9782e48b2eb0092bf2978019f4eff112123a,2632.52651378
0xbe81b636b4b0a57dc5a7e664d48fe1e872eccffd11c4dd08c0f20d459fe9e4b4,8412810,1566647140,8/24/2019 11:45:40 AM,0xcacc9782e48b2eb0092bf2978019f4eff112123a,0x689c56aef474df92d44a1b70850f808488f9769c,2632.52651378
0x8aff76b4fc22219812b1555ba28debc8affac6fd22fab45da3f8aa058548df3e,8412816,1566647247,8/24/2019 11:47:27 AM,0x274f3c32c90517975e29dfc209a23f315c1e5fc7,0xb7ee49ac3c6f07bb5d86df808cf4df57e618617b,865
0x0c328b1d2345af4988fec50a8a552e18164feb6a89e76ed6d12f6aeb52c36529,8413026,1566650296,8/24/2019 12:38:16 PM,0x0fec6c10f10d61bd8a58291b15c6d671dd713c25,0xe55c80db9682abef8e5921dbd7fb5af2fee3b9c0,608.414981
0x458ed5ad0e47b3f4eb4715992dc2b153604a6e7a7586df9e8967fed4563ce8ea,8414184,1566666202,8/24/2019 5:03:22 PM,0x274f3c32c90517975e29dfc209a23f315c1e5fc7,0x664d9f7d21183f1177086e4ed407023a71082a30,2236.3854
0x59ea3f52debf99fce166a8175a8243c804708b0c52b9e655663de7969566e506,8414372,1566668704,8/24/2019 5:45:04 PM,0x664d9f7d21183f1177086e4ed407023a71082a30,0x689c56aef474df92d44a1b70850f808488f9769c,2236.3854
0x7b6d71fa5590a99b5f84f0f529dd85cdf734d462f2af64ecc75b7c95c27d2e59,8414431,1566669631,8/24/2019 6:00:31 PM,0x00a096dd77fe8c8a581fe5f027df14c9ed9b709e,0xf93eb8e0d784321edc61c119d4fc087a742f60eb,300000
0xfb85fb2887b857f451826ea29953a53cddadf285e29d568d794391b48fc7c4c4,8414608,1566672029,8/24/2019 6:40:29 PM,0x2b5634c42055806a59e9107ed44d43c426e58258,0xfd6a8a9e37a73bf8d10f9078ce4df014d0af1e18,964.675042
0x50755d7cf666a5c169d4e7d62b783f889fee42ddea906b383c33f7eeb1e4018a,8414651,1566672656,8/24/2019 6:50:56 PM,0xbc9ecd2609f3a8284a39384f86fd8245caeab077,0x353d2e558eaf2bb258c086b74bec4d43ef44d7df,2484.94
0x412a20bbe2edeab5aa8798bdc802aa9325f7ca9069b88d2f2897b8fd580e3619,8414895,1566675928,8/24/2019 7:45:28 PM,0xf93eb8e0d784321edc61c119d4fc087a742f60eb,0x689c56aef474df92d44a1b70850f808488f9769c,300000
0xb7c1da26bd8250313e516595946028995f1e88edf96e677666465d878501da90,8415002,1566677709,8/24/2019 8:15:09 PM,0xb7ee49ac3c6f07bb5d86df808cf4df57e618617b,0x9fb84dd30b8605ca74cb8cdc8c3ba1c43fab9e4a,865
0x0d35f3acd1f220348a87e0f836ee04af1a6ddeaf0a1f753a04cf811d94e7f801,8415121,1566679614,8/24/2019 8:46:54 PM,0x353d2e558eaf2bb258c086b74bec4d43ef44d7df,0x689c56aef474df92d44a1b70850f808488f9769c,2484.94
0x0b615914e0e9ae619031cba4975cbbbee18663589dc9f04f1f37dff63877f19c,8415498,1566684882,8/24/2019 10:14:42 PM,0xae31f2a51f82fc62c2688f2f6130d7454a03b304,0xd5fb9080e42ab8e6ba56960bfeccbc2ea6e8086e,2853.82
0x668af5ff569d6de4eacfb66bacd3c4be74600a42ec8461d9618d3a7d56d61ff4,8415892,1566690331,8/24/2019 11:45:31 PM,0xd5fb9080e42ab8e6ba56960bfeccbc2ea6e8086e,0x689c56aef474df92d44a1b70850f808488f9769c,2853.82
0x21e1a3a2001321e5ad15282b0cba5b00a76f45c40357bf4f0e75b08d44dfa2ca,8416132,1566693829,8/25/2019 12:43:49 AM,0x496443cb9479db932537488298fede86c6cdeffe,0x23d31fcd931b887caf7a8fbacbe34d62d8da2e69,1001.99
0xf3d4fa76036d4886a8cdfff24cd2baa4e132d95fb62eda2bc30f46769177af82,8416268,1566695546,8/25/2019 1:12:26 AM,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,0x9aebedadc45442e95146a7d5f45e84c66fac2db9,4500
0x477a9717f7bd1a5e445f69f9373e09623c0769386f861f88c78bcfcd0383a241,8416275,1566695645,8/25/2019 1:14:05 AM,0x9aebedadc45442e95146a7d5f45e84c66fac2db9,0xffa177e9eb74af13fd87536b57b61e0c3fd44302,4800
0x5ecb8c0b65f0ff83d47d00e734afd03bf5baf11c99ce7fb6531951d6d467131f,8416420,1566697511,8/25/2019 1:45:11 AM,0xffa177e9eb74af13fd87536b57b61e0c3fd44302,0x689c56aef474df92d44a1b70850f808488f9769c,4800
0x4e7d2f54fff861de66079f4539dafd9a034d156c6c69816ea2cb108905ccbabb,8416704,1566701133,8/25/2019 2:45:33 AM,0x23d31fcd931b887caf7a8fbacbe34d62d8da2e69,0x689c56aef474df92d44a1b70850f808488f9769c,1001.99
0xeb2e0f393a610bd42e536444f180e1d1445ea8838caa7a0b2f5d7e89f7925900,8416994,1566704883,8/25/2019 3:48:03 AM,0x2b5634c42055806a59e9107ed44d43c426e58258,0x90e3ba73c3a5c018a4e1646eca4f75249f1b2a40,4752.32706658
0x1d04fe69ec930b665b56c03c93fd4b290912d6726e9c9ae26f492fdc433712f0,8417356,1566709692,8/25/2019 5:08:12 AM,0xd332d26360da5f65f00994e27a65b2bdbd9c3505,0x133e2065f35f0c69edcc386fc66150c0f03b59ca,461.2452
0xdcf0cbd4cc8dca5b57111011e9abd72cbaab33e7230a8e86299cb328a69b7359,8417370,1566709886,8/25/2019 5:11:26 AM,0xb9c8b2d3b0e9c562b8528daf0ab78cf661a0fd0b,0xb664b158f9e3bcca2089e8aa3a84eb2fba92ca1e,2000
0x5fffa42dc6b47e451b2f44862915f36901c6f15dcbdd852e60e6d5d905fa25d0,8417521,1566711916,8/25/2019 5:45:16 AM,0xb664b158f9e3bcca2089e8aa3a84eb2fba92ca1e,0x689c56aef474df92d44a1b70850f808488f9769c,2000
0xc1df82ad4343a76352b3f0bfe8381cc5ddb94ea88ae6078a208d34a202a34967,8417814,1566715556,8/25/2019 6:45:56 AM,0x133e2065f35f0c69edcc386fc66150c0f03b59ca,0x689c56aef474df92d44a1b70850f808488f9769c,461.2452
0xe175e66471b4c8e90264b9ea8c5b2f3658190f0323bc097e41c3697ee563b9c2,8418023,1566718215,8/25/2019 7:30:15 AM,0x3dd94eb190aec0171a4906d8c35f082cc0334676,0x2b715003baf6073aca41039044e89e7c2ede7f67,30000
0x64e989f052de31305996a4366acccb84fa83a1afda576cad626d2d39f8998acc,8418364,1566722762,8/25/2019 8:46:02 AM,0x2b715003baf6073aca41039044e89e7c2ede7f67,0x689c56aef474df92d44a1b70850f808488f9769c,30000
0x471c769dd3b17e7016fb27787ee4b250d5648aaff18b6f247f5f40be6068985e,8418450,1566723879,8/25/2019 9:04:39 AM,0x4ce4fe1b35f11a428dd36a78c56cb8cc755f8847,0xeddd1b87cf05e95727a630a023641a932ab29d28,99174.4
0xb6e5c9fc50e1a4f1364cf2853b44363a7e0feeae377e3871de19672eff2fe1b1,8418481,1566724319,8/25/2019 9:11:59 AM,0x2b5634c42055806a59e9107ed44d43c426e58258,0xcccd9a2cd9de8d59347171a8636a3e99a77e7ccc,178722.85
0x934bf3dc49b5d52423d06e471cf5ee91801ec0c2f653866de01bec7006e88311,8418528,1566724979,8/25/2019 9:22:59 AM,0x2b5634c42055806a59e9107ed44d43c426e58258,0xde1c967c8190cc95212f64ca8878f5658009626c,4336.450668
0xee50c83ce66c71760603f9719ce138a6d06f79c08e186b7987250d0fc54a5253,8418630,1566726312,8/25/2019 9:45:12 AM,0xeddd1b87cf05e95727a630a023641a932ab29d28,0x689c56aef474df92d44a1b70850f808488f9769c,99174.4
0x1c1e4b0d961241e0c94ea287426ca7f2778de45368ccab62f279a890c2216f97,8418722,1566727489,8/25/2019 10:04:49 AM,0x90c72d9f8a299896b295b04813a9526c584fd7bc,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,15230.90813577
0x784d886d735c53774b007916e84c1c7b20ebd2f390d38f4339933a8fefb1fc22,8418895,1566729747,8/25/2019 10:42:27 AM,0xcccd9a2cd9de8d59347171a8636a3e99a77e7ccc,0x4d7a23b2f8bb70d6ba53f50ac6b3fc11b4f7c43e,364003
0x4360c9e4cb99434daf9528bccada047ab27291c68ed02de5c42c43052f3b2b2a,8418917,1566730210,8/25/2019 10:50:10 AM,0xcccd9a2cd9de8d59347171a8636a3e99a77e7ccc,0x4d7a23b2f8bb70d6ba53f50ac6b3fc11b4f7c43e,0.1638
0x63c6795feaa6bcd95c055d4a8d4f7b052f0bb09b23f7812e70db47076476dc5d,8419069,1566732106,8/25/2019 11:21:46 AM,0x89e4c728d51a85e1b1174dc7576d2a4ced685a30,0x3cfc36b205388968d2537b3576e471a474e7d89b,1568.897902
0x455ce4925307369a9100af362c1ca8d89fa627da3b43a1ad2a23178717357206,8419097,1566732464,8/25/2019 11:27:44 AM,0x52ad2fbf8a5fe25d70e87653e35ba7a1847a90ef,0xae87ea2e9b2d9cab46a000719f439d67bb740e2a,5223.947356
0x5b8ea7102e7527ad1260630f0653a2af90de01efe500bcd382905f565530ec3d,8419168,1566733517,8/25/2019 11:45:17 AM,0x3cfc36b205388968d2537b3576e471a474e7d89b,0x689c56aef474df92d44a1b70850f808488f9769c,1568.897902
0x29a3989d69a5c96cf97a69531e7f84bae1a64a56538e84fdd861dddabcf5fd54,8419596,1566739457,8/25/2019 1:24:17 PM,0x2b5634c42055806a59e9107ed44d43c426e58258,0xba4676a583b24d44aff4b5433ad9f8c1fbd3bb2f,11972.441384
0xc5aa7c27c4c468533d698afc53e61b0fd65fa132fe89029f4f03b17c3b3bb6ac,8419690,1566740753,8/25/2019 1:45:53 PM,0xae87ea2e9b2d9cab46a000719f439d67bb740e2a,0x689c56aef474df92d44a1b70850f808488f9769c,5223.947356
0xef6f389b1f109f58f8b87d186ccd4caed364000c894d29b0679547687c80e361,8419728,1566741265,8/25/2019 1:54:25 PM,0x12a86e5c1c2765013616e47a12e9666aa552e600,0x6152350b5763c1127e4edd3e37f3f580ec4dd72b,197.81214511
0x6dddf64b82a2d06bd5441160fc2edcd5ae39c5f733bfeb510c6c6425c0274f4d,8419954,1566744310,8/25/2019 2:45:10 PM,0x2b73ac3c98366ce1ed04e79afdfc71cd18289bac,0x8c357645c6b3f43541326a609ee8cb16200f9045,9732.766
0x64e5577acca91bcc5dd0ac696ed3c0f68c114a525f0c2a49c660186862919bde,8420207,1566747301,8/25/2019 3:35:01 PM,0xaf1677a3198a44cc5b36b8f92cc2a696824d647c,0x146ddcca8ebe393842ecfa51e4eae73d04456595,356.655858
0x9ccf896b7b3f8cb43c4fe97afc9c334e5cadfd7c14a39e462aea9ede611d8960,8420251,1566747947,8/25/2019 3:45:47 PM,0x6152350b5763c1127e4edd3e37f3f580ec4dd72b,0x689c56aef474df92d44a1b70850f808488f9769c,197.81214511
0x3bac8185ee9c3412fdd6095f0e1efafc7a0c97413155d98b8e470fb6750af1fc,8420505,1566751493,8/25/2019 4:44:53 PM,0xa498f0b9e601121c646b9119025f8eb0decf0fc4,0x024b470267eb82005ef5c737136b4b0ff05277b1,85
0xcd1abf82bac95baafd303b763e05d52c9fbb1aeff95c6ef9c158aea3f051d77f,8420507,1566751532,8/25/2019 4:45:32 PM,0x8c357645c6b3f43541326a609ee8cb16200f9045,0x689c56aef474df92d44a1b70850f808488f9769c,9732.766
0x5fcf48d62f675be6d28c069e1ef1a3f0e654698325af7e63cd001d058319305a,8420508,1566751540,8/25/2019 4:45:40 PM,0x146ddcca8ebe393842ecfa51e4eae73d04456595,0x689c56aef474df92d44a1b70850f808488f9769c,356.655858
0x582f85d7fd2d49da4476a691e963fee374c56dde0bcae11e97f1c17bcecc32c7,8420614,1566752779,8/25/2019 5:06:19 PM,0x51b912e07894f9266ba08f150e73fd692cf40b81,0x5f405403c76c038622e8758730840d06f7a3c9df,13324.76742544
0xf5bc448aec065ab643ec662f41dde38784ff81165b4f2d8959204058ca215acb,8420852,1566755946,8/25/2019 5:59:06 PM,0xee1e8ab77243a242763608f1a074bf53c827279b,0x8b55b4cf0a210f2523a41c378b64c662ce6d7d0f,433.071088
0x12148f12a19ec67bdb9e45fb148770d201112d60953359397e1aacfd46a2ffd0,8421063,1566758734,8/25/2019 6:45:34 PM,0x5f405403c76c038622e8758730840d06f7a3c9df,0x689c56aef474df92d44a1b70850f808488f9769c,13324.76742544
0xa48556f9e8903144be0e8bd5ef3a67ee94b7293ad4004b51f6bca58f257e0098,8421063,1566758734,8/25/2019 6:45:34 PM,0x8b55b4cf0a210f2523a41c378b64c662ce6d7d0f,0x689c56aef474df92d44a1b70850f808488f9769c,433.071088
0xe7a215c2b0b5d8dadb57f0890265202e1c583a4fce5a3519197d268c76a6bc89,8421063,1566758734,8/25/2019 6:45:34 PM,0x024b470267eb82005ef5c737136b4b0ff05277b1,0x689c56aef474df92d44a1b70850f808488f9769c,85
0x8c049eea87c1252712b5aa65d81653d27eea0bbaabd1abe1f82986e96b91b53b,8421170,1566760126,8/25/2019 7:08:46 PM,0x1a0f37d8bc967153ff5d89803ec332a138332add,0x6ef1ab2ccadb9da3de48a0025bf5e83fa8629a31,10
0x07943ab291a4e95998a0fe979e05e03794f7ad74032d3ba6cc70cbea1f8c9eae,8421204,1566760472,8/25/2019 7:14:32 PM,0x1a0f37d8bc967153ff5d89803ec332a138332add,0x6ef1ab2ccadb9da3de48a0025bf5e83fa8629a31,380349.574388
0xbe83886208178956b66afc76390f33193bcb0682d2b961b16c0116a8ca380ad3,8421276,1566761641,8/25/2019 7:34:01 PM,0x1a35e3920fc4029e79e405e081c990520fdc925a,0x4b3c0b0d3d3be403ee1be07ebfc416fb01dfbac0,5
0xa5cb975a0520629d63f6ada2c17eed42e0e585648d3534cfd904cd4657d2a0b9,8421320,1566762296,8/25/2019 7:44:56 PM,0x6ef1ab2ccadb9da3de48a0025bf5e83fa8629a31,0x689c56aef474df92d44a1b70850f808488f9769c,380359.574388
0x5fc717b81fdf9c864a57c8bb48b291eaf3c6aa3142a6e3f2af5c754290c0fbb5,8421325,1566762410,8/25/2019 7:46:50 PM,0x1a35e3920fc4029e79e405e081c990520fdc925a,0x4b3c0b0d3d3be403ee1be07ebfc416fb01dfbac0,68192.50381539
0x5a8d72e3de516c511e96bdfd9d90e62c45ba10da7c7b526b06ea05b541a7bbb7,8421359,1566762873,8/25/2019 7:54:33 PM,0x2b5634c42055806a59e9107ed44d43c426e58258,0x432077efec7fe90c29d99a1c42223ca36bf3f64d,79
0x9db2c3b7c2e587c68b4bb9af4561b5850d23374e5521e8b782f9110ceb6e6f32,8421412,1566763501,8/25/2019 8:05:01 PM,0x2b5634c42055806a59e9107ed44d43c426e58258,0x432077efec7fe90c29d99a1c42223ca36bf3f64d,5133.68858651
0x3d48e04b0620fef25829cc04918da3bd64a7915b846399d4598729207431472a,8421432,1566763790,8/25/2019 8:09:50 PM,0x00a096dd77fe8c8a581fe5f027df14c9ed9b709e,0xf93eb8e0d784321edc61c119d4fc087a742f60eb,300000
0xd56499685c69a0c82f997ce442d825b16d1252e407583efa4011a6a04449c5ed,8421492,1566764506,8/25/2019 8:21:46 PM,0x94a7c31cbb627b1e39beef004243578530eceb55,0x3f081d2d0a9c13874c8f8da27a726d57e16e2884,828.413634
0x3dfe1be7a94776f4f2c381e111771a61acdb76e8ae15a9d5d518739d37bbfa8f,8421532,1566764881,8/25/2019 8:28:01 PM,0x94a7c31cbb627b1e39beef004243578530eceb55,0x3f081d2d0a9c13874c8f8da27a726d57e16e2884,500
0x9a5820903f821ba183cbce9705dc086410a8968b9d7eaa2fd699a0e9053a8807,8421619,1566765921,8/25/2019 8:45:21 PM,0xf93eb8e0d784321edc61c119d4fc087a742f60eb,0x689c56aef474df92d44a1b70850f808488f9769c,300000
0x91af08558a168f10e59510686ff75b6b46161c5d6000351bfabfdeb7d92b953b,8421910,1566769596,8/25/2019 9:46:36 PM,0x3f081d2d0a9c13874c8f8da27a726d57e16e2884,0x689c56aef474df92d44a1b70850f808488f9769c,1328.413634
